General POS,Detailed POS
DT.* JJ.* NN.* CC.* NN.* LM VB.* CC.* NN.* CC.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* CC.* JJ.* PR.* NN.* CC.* JJ.* CC.* NN.*_PM.*,DTC JJD_CCP NNC CCB NNP LM VBTS CCB NNC CCT CCT NNC CCB NNC CCB NNP CCA VBW CCB JJD_CCP PRI_CCP NNC CCA JJD CCP NNC_PMP
DT.* JJ.* NN.* LM VB.* PM.* NN.* RB.* CC.* NN.* CC.* NN.* CC.* CC.* NN.* CC.* VB.* JJ.* CC.* CD.* NN.* CC.* VB.* NN.* NN.* NN.*_PM.*,DTC JJD_CCP NNC LM VBTS PMS NNC RBI CCB NNC CCT NNC CCR CCT NNC CCP VBTS JJD CCT CDB NNC CCB VBTR_CCP NNC NNP NNP_PMP
DT.* NN.* LM VB.* CC.* VB.* CC.* FW CC.* NN.* CC.* JJ.* NN.* CC.* VB.* CC.* VB.* CC.* DT.* NN.* CC.* JJ.* FW NN.*_PM.*,DTP NNP LM VBTR CCP VBAF CCB FW CCT NNC CCB JJN_CCP NNC CCB VBW CCA VBW CCB DTCP NNC CCT JJD_CCP FW NNC_PMP
DT.* DT.* NN.* LM NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* JJ.* CC.* NN.*_PM.*,DTC DTCP NNC LM NNC CCT NNC CCB NNC CCT NNC CCB JJN CCP NNC_PMP
DT.* NN.* NN.* LM RB.* RB.* VB.* CC.* JJ.* NN.* CC.* CD.*_PM.*,DTC NNC_CCP NNC LM RBD RBI_CCP VBTF CCT JJN_CCP NNC CCB CDB_PMC
VB.* LM DT.* NN.* JJ.* CC.* VB.* RB.* DT.* JJ.* NN.*_PM.*,VBW LM DTC NNC_CCP JJD CCR VBTS RBI DTC JJD_CCP NNC_PMP
JJ.* CC.* NN.*_PM.*,JJD CCT NNP_PMC
DT.* DT.* VB.* VB.* DT.* NN.* NN.* CC.* CC.* NN.* NN.* LM VB.* CC.* NN.* CC.* NN.* CC.* JJ.* CC.* NN.* RB.* RB.* VB.* CC.* DT.* FW NN.* CC.* DT.* JJ.* NN.* LM RB.* CC.* VB.*_PM.*,DTC DTCP VBTR_CCP VBTR_VBAF DTP NNP NNP CCA CCT NNP_CCP NNP LM VBTS CCT NNC CCB NNC CCB JJD CCP NNC RBK RBQ VBTR CCB DTCP FW NNP CCP DTC JJD_CCP NNC LM RBD CCP VBTR_PMP
DT.* NN.* NN.* LM VB.* CC.* CD.* DT.* NN.* VB.* CC.* VB.* CC.* NN.* CC.* NN.* LM CD.* DT.* VB.* CC.* CD.* DT.* VB.*_PM.*,DTC NNP NNP LM VBTR CCP CDB DTC NNC_CCP VBTS CCT VBS CCB NNC CCB NNC LM CDB DTC VBTS CCA CDB DTC VBTS_PMP
VB.* RB.* CC.* NN.* NN.* CC.* DT.* CC.* PM.* NN.* LM RB.* VB.* CC.* PR.* LM VB.* VB.*_PM.*,VBTR RBI CCB NNP_CCP NNP CCP DTC CCR PMS NNC LM RBF VBTR CCR PRP LM VBTR_CCP VBTR_PMP
DT.* NN.* NN.* NN.* NN.*_PM.*,DTP NNP NNP NNP NNP_PMC
DT.* NN.* CC.* NN.* LM VB.* CC.* DT.* VB.* LM DT.* NN.* JJ.* CC.* VB.*_PM.* PR.* NN.* NN.*_PM.*,DTC NNC CCB NNC LM VBTS CCP DTC VBTS LM DTCP NNC_CCP JJD CCP VBH_PMS PRI_CCP NNC NNC_PMC
NN.* CC.* NN.* FW_PM.*_PM.*,NNC CCA NNP FW_PMP_PMS
VB.* RB.* CC.* NN.* NN.* CC.* VB.* DT.* JJ.* VB.* CC.* NN.* CC.* VB.* DT.* NN.* NN.* CC.* DT.* DT.* VB.* CC.* NN.* CC.* NN.* NN.* LM NN.* RB.* CC.* NN.* RB.* NN.*_PM.*,VBTR RBI CCB NNP_CCP NNP CCP VBH DTCP JJD_CCP VBTS CCT NNC CCT VBS DTP NNP NNP CCP DTC DTCP VBOF CCP NNC CCB NNP_CCP NNP LM NNC RBL CCT NNP RBW_CCP NNP_PMP
VB.* RB.* DT.* NN.* CC.* JJ.* NN.* CC.* PR.* NN.* DT.* VB.*_PM.*,VBTS RBI DTP NNP CCP JJN_CCP NNC CCA PRI_CCP NNC DTC VBTS_PMP
VB.* PR.* DT.* PR.* NN.* CC.* VB.* CC.* VB.* CC.* VB.* PR.* VB.* DT.* PR.* NN.* PR.*_PM.*,VBOF PRS DTC PRSP_CCP NNC CCP VBTR CCR VBTR CCA VBOF PRS_CCP VBOF DTC PRSP_CCP NNC PRO_PMP
PM.*_ CC.* RB.* PR.* RB.* VB.* DT.* VB.* CC.* VB.* CC.* PR.* NN.*_PM.*_PM.*,PMS_ CCT RBF PRS RBM VBOF DTC VBTR CCR VBTS CCB PRI_CCP NNC_PMP_PMS
DT.* VB.* CC.* CD.* NN.* RB.* NN.* LM JJ.* CC.* NN.* RB.* PR.* NN.* CC.* VB.* CC.* CD.* CC.* NN.* CC.* NN.*_PM.*,DTC VBW CCB CDB NNC RBW_CCP NNP LM JJD CCT NNC RBW_CCP PRI_CCP NNC CCP VBAF CCT CDB CCP NNC CCT NNP_PMP
DT.* NN.* NN.* LM VB.* CC.* NN.* CC.* VB.* CC.* VB.* NN.* CC.* VB.* DT.* JJ.* NN.*_PM.*,DTC NNP NNP LM VBAF CCB NNC CCP VBW CCB VBN_CCP NNC CCA VBOF DTC JJD_CCP NNC_PMP
DT.* PR.* CC.* DT.* NN.* NN.* LM VB.* CC.* PR.* LM RB.* RB.* CC.* PR.* LM RB.* JJ.* DT.* NN.* NN.*_PM.*,DTC PRQ CCT DTCP NNP_CCP NNP LM VBTS CCP PRP LM RBM RBD_CCP CCR PRP LM RBL JJD DTP NNP NNP_PMP
DT.* NN.* NN.* NN.* CC.* DT.* NN.* NN.* LM VB.*_PM.*,DTC NNP NNP_CCP NNP CCP DTP NNP NNP LM VBTS_PMS
PM.*_ JJ.* CC.* RB.* CC.* VB.* DT.* NN.* NN.* CC.* NN.*_PM.*_PM.*,PMS_ JJD CCP RBD CCP VBW DTC NNC_CCP NNC CCT NNP_PMP_PMS
PM.*_ PR.* CC.* NN.* CC.* JJ.* CC.* NN.* LM VB.* CC.* VB.* PM.* NN.* CC.* CC.* NN.* CC.* JJ.* NN.* CC.* NN.* CC.* NN.*_PM.*_PM.*,PMS_ PRI CCB NNC CCB JJD CCB NNC LM VBS CCP VBTF PMS NNC CCT CCT NNC CCB JJD_CCP NNC CCA NNC CCT NNC_PMP_PMS
DT.* JJ.* NN.* NN.* CC.* NN.* CC.* DT.* NN.* NN.* LM VB.* CC.* DT.* NN.* CC.* DT.* NN.* LM VB.* CC.* VB.*_PM.* DT.* JJ.* CC.* NN.*_PM.* CC.* VB.* RB.* PR.* CC.* DT.* NN.* CC.* VB.* CC.* NN.* CC.* NN.* LM CC.* CC.* RB.* VB.* CC.* DT.* VB.* CC.* NN.*_PM.*,DTC JJD_CCP NNP_CCP NNP CCB NNP CCP DTP NNP NNP LM VBTS CCP DTC NNC CCB DTCP NNC LM VBS CCB VBW_PMS DTC JJD CCP NNC_PMS CCA VBTS RBI PRS CCP DTC NNC CCP VBTS CCT NNC CCB NNP LM CCR CCT RBF VBTR CCT DTCP VBTR CCB NNC_PMS
PM.*_ CC.* DT.* NN.* LM RB.* VB.*_PM.*,PMS_ CCR DTC NNC LM RBF VBTR_PMC
DT.* DT.* NN.* LM VB.*_PM.*_PM.*,DTC DTCP NNC LM VBTR_PMP_PMS
VB.* RB.* DT.* NN.* DT.*_PM.* NN.* CC.* DT.* RB.* NN.* CC.* NN.* NN.*_PM.*_PM.*,VBTS RBI DTP NNP DTC_PMS NNC CCA DTC RBF NNC CCB NNP_CCP NNP_PMS_PMS
PM.*_ VB.* CC.* DT.* NN.* CC.* DT.* NN.* LM JJ.* CC.* VB.* CC.* PR.* NN.* CC.* NN.* PM.* NN.* CC.* NN.*_PM.*_PM.*,PMS_ VBTR CCB DTCP NNC CCP DTC NNP LM JJD CCP VBTR CCB PRSP_CCP NNC CCT NNC PMS NNC CCP NNC_PMP_PMS
VB.* DT.* NN.* CC.* NN.* CC.* JJ.* CC.*_PM.* VB.* CC.* NN.* CC.* JJ.* FW FW FW CC.* VB.* CC.* JJ.* NN.* CC.* NN.* DT.* DT.* VB.* CC.* NN.*_PM.*,VBTS DTP NNP CCT NNC CCT JJD CCP_PMS VBW CCB NNC CCT JJD_CCP FW FW FW CCA VBAF CCT JJD_CCP NNC CCP NNC DTC DTCP VBTR CCP NNC_PMC
JJ.* RB.* CC.* NN.*_PM.*,JJCC RBI CCT NNC_PMC
CC.* PR.* LM VB.* CC.* CC.* DT.* NN.*_PM.*_PM.*,CCB PRP LM VBW CCT CCT DTCP NNC_PMP_PMS
PM.*_ CC.* PR.* NN.*_PM.*,PMS_ CCT PRC_CCP NNC_PMC
VB.* RB.* PR.* CC.* VB.* DT.* JJ.* NN.* VB.* CC.* NN.* CC.* NN.* CC.* VB.* CC.* NN.* CC.* CC.* CC.* DT.* JJ.* PM.* NN.*_PM.*_PM.*,VBTF RBI PRP CCP VBW DTC JJD_CCP NNC VBW CCT NNC CCB NNC CCP VBTS CCT NNC CCA CCT CCT DTCP JJD PMS NNP_PMP_PMS
CC.* VB.* CC.* PR.* RB.*_PM.*,CCT VBW CCT PRSP RBW_PMC
DT.* NN.* NN.* CC.* DT.* NN.* NN.* FW PM.* NN.* LM VB.* CC.* VB.* PR.* VB.* CC.* DT.* PR.* DT.* NN.*_PM.*,DTC NNC_CCP NNP CCP DTP NNP NNP FW PMS NNP LM VBAF CCP VBTS PRS_CCP VBW CCP DTC PRSP_CCP DTCP NNC_PMP
CC.* CC.*_PM.*,CCT CCT_PMC
VB.* PR.* CC.* VB.* PR.* VB.* CC.* PR.* RB.* PR.* NN.*_PM.*,VBOF PRS CCP VBTS PRS_CCP VBAF CCP PRP RBI PRI_CCP NNC_PMP
DT.* JJ.* NN.* DT.* NN.* NN.* LM VB.* JJ.* CC.* NN.* CC.* NN.* RB.* CC.* NN.* CC.* JJ.* CC.* NN.* CC.* JJ.* DT.* NN.* VB.* CC.* NN.*_PM.*,DTC JJD_CCP NNC DTP NNP NNP LM VBH JJN CCP NNC CCB NNC RBW CCT NNC CCA JJN CCT NNC CCP JJD DTC NNC_CCP VBW CCT NNC_PMP
DT.* NN.* LM RB.* VB.* CC.* VB.* JJ.* PR.* NN.* CC.* RB.* VB.* CC.* NN.* CC.* NN.* CC.* NN.*_PM.*,DTC NNC LM RBW_CCP VBTS CCP VBH JJD PRS_CCP NNC CCP RBM VBW CCT NNC CCB NNC CCB NNC_PMP
DT.* NN.* NN.* LM VB.* CC.* DT.* NN.* CC.* RB.* CC.* VB.* DT.* NN.* CC.* DT.* NN.* CC.* CC.* VB.* CC.* RB.* PR.* DT.* VB.* NN.* RB.* RB.* RB.* VB.* DT.* NN.*_PM.*,DTC NNC_CCP NNC LM VBTS CCT DTCP NNC CCP RBF CCB VBOF DTC NNC CCB DTCP NNC CCR CCT VBTR CCP RBW PRP DTC VBH NNC RBW RBI RBI VBW DTC NNC_PMP
DT.* DT.* NN.* JJ.* CC.*_PM.* NN.* NN.*_PM.* CC.*_PM.* NN.* NN.* NN.*_PM.* DT.* DT.* NN.* VB.*_PM.*,DTC DTCP NNC JJC CCB_PMS NNP NNP_PMS CCA_PMS NNP NNP NNP_PMS DTC DTCP NNC_CCP VBOF_PMP
VB.* DT.* NN.* NN.* CC.* PR.* LM PR.*_PM.* FW CC.* RB.* RB.* VB.* CC.* DT.* NN.*_PM.*_PM.*,VBTS DTP NNP NNP CCP PRO LM PRI_CCP_PMS FW CCA RBF RBD_CCP VBTR CCB DTCP NNC_PMP_PMS
DT.* NN.* LM VB.* CC.* JJ.* CC.* NN.* CC.* NN.* CC.* JJ.* CC.* DT.* NN.* NN.* CC.* NN.* NN.* CD.*_PM.*,DTC NNC LM VBTR_VBAF CCT JJN CCP NNC CCB NNC CCT JJD CCB DTCP NNC NNC CCT NNP_CCP NNP CDB_PMC
JJ.* RB.* DT.* JJ.* RB.* JJ.* CC.* NN.* CC.* JJ.* CC.* NN.* NN.* NN.* CD.* CC.*_PM.* NN.* CC.* VB.*_PM.*,JJD RBI DTC JJN RBI_CCP JJD CCP NNC CCT JJD CCB NNP_CCP NNP_CCP NNP CDB CCT_PMS NNC CCB VBTR_PMC
NN.* CC.* CC.* LM VB.* DT.* NN.* CC.* NN.* CC.* VB.* NN.* VB.* CC.* NN.* NN.* CC.* NN.*_PM.*_PM.*,NNC CCT CCR LM VBTR_CCP DTCP NNC CCA NNC CCP VBH NNC_CCP VBW CCB NNC_CCP NNC CCT NNC_PMP_PMS
DT.* NN.* CC.* FW CC.* NN.* CC.* NN.* CC.* VB.* NN.* VB.* PR.* CC.* CC.* PM.* FW CC.* NN.* VB.* CC.* NN.* CC.* VB.* DT.* NN.* CC.* VB.* CC.* NN.* CC.* NN.* NN.*_PM.*,DTC NNC CCB FW CCA NNC CCB NNC CCP VBH NNC_CCP VBOF PRO CCT CCR PMS FW CCB NNC_CCP VBW CCT NNC CCA VBW DTC NNC CCT VBW CCB NNP CCB NNP NNP_PMC
CC.* RB.* RB.* LM VB.* VB.* CC.* NN.*_PM.* CC.* DT.* NN.* CC.* RB.* CC.* PR.* NN.* CC.* VB.* CC.* VB.* CC.* NN.* CC.* NN.*_PM.*_PM.*,CCP RBK RBQ LM VBTR_CCP VBTR CCB NNC_PMS CCB DTCP NNC CCP RBD CCT PRI_CCP NNC CCP VBW CCT VBTR CCB NNC CCB NNC_PMP_PMS
VB.* VB.* JJ.* CC.* DT.* FW CC.* NN.* DT.* NN.* CC.* PR.* CC.* JJ.* PR.* NN.*_PM.*,VBRF VBTF JJD CCB DTCP FW CCB NNP DTC NNC CCT PRI CCT JJCS_JJD PRP_CCP NNC_PMC
DT.* CD.* PM.* NN.* NN.* CC.* DT.* NN.* NN.* CC.* CC.* JJ.* CC.* VB.*_PM.*,DTC CDB PMS NNC_CCP NNC CCP DTP NNP NNP CCT CCT JJCS_JJD CCP VBAF_PMP
CC.* RB.*_PM.*,CCT RBW_PMC
DT.* NN.*_PM.*,DTC NNP_PMC
NN.* NN.* CC.* DT.* NN.* DT.* VB.* RB.* CC.* NN.* CC.* CC.* NN.*_PM.*,NNP NNP CCA DTC NNP DTC VBTS RBI CCB NNC CCT CCT NNC_PMC
CC.* CC.* VB.* CC.* PR.* CC.* VB.* PR.* VB.* CC.* NN.* PR.* NN.* RB.* PR.* LM JJ.* RB.*_PM.*,CCT CCP VBTS CCP PRS CCP VBS PRS_CCP VBAF CCT NNC PRS_CCP NNC RBW_CCP PRS LM JJD RBI_PMC
DT.* NN.*_PM.*,DTC NNP_PMP
DT.* NN.* CC.* DT.* PR.* NN.* LM RB.* CC.* VB.* CC.* VB.* DT.* PR.* NN.* CC.* JJ.* JJ.* CC.* NN.*_PM.*,DTP NNP CCA DTC PRSP_CCP NNC LM RBD CCP VBTR CCP VBW DTC PRSP_CCP NNC CCT JJCC JJD CCP NNC_PMC
CC.* VB.* PR.* CC.* PR.* LM VB.* CC.* NN.*_PM.*,CCA VBTR PRP CCP PRO LM VBTF CCT NNP_PMC
CC.* RB.* DT.* PR.* NN.* LM VB.* CC.* JJ.* JJ.* JJ.* CC.* NN.*_PM.*,CCT RBI DTC PRI_CCP NNC LM VBTR CCB JJCC JJD JJC CCT NNP_PMP
PR.* LM CC.* VB.* CC.* VB.* CC.* NN.* CC.* VB.* CC.* NN.* NN.* CC.* DT.* PR.* RB.* NN.* LM VB.* CC.* CC.* PR.* JJ.* PM.* CD.* NN.*_PM.*,PRS LM CCT VBTR CCB VBAF CCB NNC CCT VBW CCT NNC_CCP NNP CCR DTC PRSP_CCP RBW_CCP NNC LM VBTS CCP CCT PRSP_CCP JJN PMS CDB NNC_PMP
DT.* NN.* CC.* NN.*_PM.*,DTC NNC CCB NNP_PMC
NN.* NN.* LM JJ.* DT.* NN.* CC.* PR.* NN.*_PM.*,NNP NNP LM JJCC DTP NNP CCT PRSP_CCP NNC_PMP
CC.* CC.* CC.* VB.* DT.* NN.* LM VB.* VB.* CC.* NN.* CC.* PR.* VB.* PM.* NN.*_PM.*,CCT CCT CCB VBTS DTC NNP LM VBN_CCP VBOF CCP NNC CCB PRSP_CCP VBRF PMS NNC_PMC
DT.* NN.* LM VB.* CC.* DT.* NN.* LM JJ.* RB.*_PM.*,DTP NNP LM VBTS CCP DTC NNC LM JJD RBI_PMC
CC.* VB.* CC.* VB.* PR.* DT.*_PM.* CD.* CC.* PR.*_PM.* NN.*_PM.*,CCA VBOF CCP VBTR PRS DTC_PMS CDB CCA PRI_CCP_PMS NNC_PMSC
DT.* NN.* NN.*_PM.*,DTPP NNP NNP_PMC
NN.* NN.* PM.* NN.* CC.* VB.*_PM.* PR.*_PM.*_PM.*,NNC NNP PMS NNP CCP VBTR_CCP_PMS PRI_PMP_PMS
RB.* PR.* LM VB.* RB.* CC.* PR.* NN.* CC.* NN.*_PM.*,RBW PRS LM VBOF RBR CCT PRSP_CCP NNC CCT NNC_PMC
VB.* PR.* CC.* VB.* PR.* PR.* CC.* PR.* LM PR.* JJ.* NN.*_PM.*,VBOF PRS CCP VBTR PRS PRO CCA PRS LM PRI_CCP JJD_CCP NNC_PMP
JJ.* DT.* NN.* DT.* VB.* CC.* JJ.* PR.* RB.* DT.* JJ.* VB.* RB.* RB.* VB.* DT.* PR.* JJ.* NN.* CC.* PR.* NN.* CC.* NN.* DT.* FW NN.* PR.* NN.* CC.* NN.*_PM.*,JJN_CCP DTCP NNC DTC VBTS CCA JJN_CCP PRI RBI DTC JJD_CCP VBTS RBW RBW VBAF DTC PRI_CCP JJD_CCP NNC CCT PRI_CCP NNC CCT NNP DTC FW NNP PRI_CCP NNC CCT NNP_PMC
RB.* JJ.* PM.* JJ.* CC.* NN.*_PM.*,RBL JJD PMS JJD CCB NNP_PMP
PR.* NN.* CC.* VB.* JJ.* CC.* NN.* DT.* VB.* VB.* VB.* CC.* FW CC.* NN.* PM.* RB.* RB.* DT.* PR.* JJ.* NN.* CC.* NN.*_PM.*,PRI_CCP NNC CCP VBH JJN CCP NNC DTC VBOF_CCP VBTR_CCP VBTR CCB FW CCT NNC PMS RBD RBD DTC PRI_CCP JJD_CCP NNC CCB NNC_PMC
DT.* CD.* NN.* DT.* VB.* RB.* CC.* PR.* NN.* CC.* JJ.* CC.* NN.*_PM.*,DTCP CDB NNC DTC VBTS RBW CCT PRI_CCP NNC CCT JJD CCB NNC_PMP
VB.* DT.* PR.* JJ.* NN.* CC.* VB.* CC.* CD.* NN.* RB.* CC.* JJ.* CC.* NN.* CC.* VB.* CC.* JJ.* CC.* NN.*_PM.*,VBAF DTC PRI_CCP JJD_CCP NNC CCP VBTR_VBAF CCT CDB NNC RBL CCT JJD CCB NNC CCA VBAF CCT JJD CCB NNC_PMC
PR.*_PM.* FW JJ.*_PM.*,PRO_PMS FW JJD_PMP
DT.* NN.* CC.* NN.* CC.* NN.* LM RB.* RB.* VB.*_PM.*,DTC NNC CCB NNC CCB NNC LM RBF RBI VBS_PMC
CC.* VB.* CC.* NN.* CC.* VB.* DT.* VB.* FW CC.* DT.* NN.* LM RB.* JJ.*_PM.*,CCT VBTS CCB NNC CCP VBN_CCP DTCP VBTS_CCP FW CCP DTC NNC LM RBF JJD_PMP
DT.* NN.*_PM.*,DTC NNC_PMC
CC.* VB.* CC.* JJ.* CD.* CC.* JJ.* CC.* NN.*_PM.*,CCP VBTS CCT JJD CDB CCT JJD CCP NNC_PMC
CC.* VB.* CC.* PR.* CD.* PM.* NN.* PM.* NN.* CC.* NN.* CC.* DT.* PR.* CD.* PM.* NN.* PM.* NN.* CC.* NN.* CC.* NN.*_PM.*,CCP VBAF CCB PRI_CCP CDB PMS NNC_CCP PMS NNC CCP NNC CCA DTC PRSP_CCP CDB PMS NNC_CCP PMS NNC CCP NNC CCP NNC_PMP
PR.* CD.* PM.* NN.* PM.* NN.* CC.* NN.* CC.* DT.* PR.* CD.* PM.* NN.* PM.* NN.* CC.* NN.* CC.* NN.* LM RB.* VB.* CC.* VB.* CC.* NN.* CC.* VB.* VB.* CC.* NN.* CC.* VB.* RB.* JJ.* CC.* NN.*_PM.*,PRI_CCP CDB PMS NNC_CCP PMS NNC CCP NNC CCA DTC PRSP_CCP CDB PMS NNC_CCP PMS NNC CCP NNC CCP NNC LM RBD_CCP VBTS CCA VBTS CCT NNC CCT VBOF VBW CCB NNC CCP VBAF RBW JJD CCB NNC_PMP
CC.* CC.* NN.* DT.* RB.* CD.* CC.* DT.* NN.* NN.*_PM.*,CCB CCT NNC DTC RBW CDB CCP DTCP NNC_CCP NNC_PMC
DT.* PR.* LM VB.* DT.* JJ.* NN.*_PM.*,DTC PRQ LM VBH DTCP JJD_CCP NNC_PMP
DT.* NN.* RB.* CC.* NN.* JJ.* CC.* NN.* DT.* NN.* NN.* LM VB.*_PM.* NN.* NN.* NN.* FW LM VB.* PM.* NN.* CC.* PR.* CC.* JJ.* CC.* RB.* CC.* VB.* PM.* NN.* CC.* PR.* CC.* PR.* RB.* RB.* VB.* CC.* DT.* NN.*_PM.*_PM.*,DTC NNC RBL CCT NNC_CCP JJD CCP NNC DTC NNP NNP LM VBTS_PMS NNPA NNCA NNPA FW LM VBTS PMS NNC CCT PRSP CCB JJD CCA RBD CCP VBTR PMS NNC CCT PRSP CCT PRI_CCP RBW RBW VBTR CCT DTCP NNC_PMP_PMS
DT.* NN.* NN.*_PM.*,DTP NNP NNP_PMC
DT.* NN.* NN.* CC.* NN.* LM VB.* CC.* PR.* DT.* VB.* RB.* CC.* NN.*_PM.*,DTC NNP NNP CCB NNP LM VBTS CCB PRSP_CCP DTCP VBTR RBR CCT NNC_PMP
RB.* RB.* PR.* VB.* CC.* PR.* NN.*_PM.*,RBF RBI PRS VBTR CCB PRC_CCP NNC_PMC
VB.* PR.* CC.* VB.*_PM.*,VBOF PRS CCP VBTR_PMP
DT.* NN.* NN.* NN.* NN.* NN.* NN.* NN.*_PM.*,DTC NNP NNP NNP NNP NNPA NNP NNPA_PMC
PR.* CC.* JJ.* DT.* FW FW CC.* NN.* NN.*_PM.*,PRI CCT JJD_CCP DTCP FW FW CCT NNP NNP_PMC
LM VB.* DT.* VB.* JJ.* CC.* NN.* CC.* NN.*_PM.*,LM VBTS DTC VBN_CCP JJC CCP NNC CCB NNC_PMC
RB.* VB.* CC.*,RBW VBW CCT
CD.* CC.* DT.* NN.* RB.* CC.*,CDB CCP DTCP NNC RBW CCT
CD.* CC.* DT.* NN.*,CDB CCP DTCP NNC
CD.* PM.* NN.* RB.* CC.* JJ.* NN.*_PM.*,CDB PMS NNPA RBL CCT JJD_CCP NNC_PMP
CC.* NN.* CC.* CD.* CC.* NN.* RB.*_PM.*,CCT NNC CCB CDB CCP NNC RBI_PMC
DT.* NN.* LM VB.* CC.* VB.* JJ.* CC.* NN.* RB.* VB.* PR.* CC.*,DTC NNP LM VBAF CCT VBN_CCP JJC CCP NNC RBW VBW PRO CCB
CD.*_PM.*,CDB_PMP
PR.* DT.* JJ.* NN.* CC.* DT.* NN.* LM VB.* CC.* RB.* CC.* JJ.* CC.*,PRO DTC JJN_CCP NNC CCP DTC NNPA LM VBTS CCT RBW CCB JJCC CCT
CD.* RB.* RB.* PR.*_PM.* FW FW RB.* NN.* CD.*_PM.*,CDB RBW RBW PRO_PMS FW FW RBW_CCP NNP CDB_PMC
CD.*_PM.*,CDB_PMP
DT.* NN.* CC.* JJ.* CC.* CD.* CC.* VB.* NN.* CC.*,DTC NNP CCA JJD CCB CDB CCP VBTS_CCP NNC CCT
CD.* CC.* NN.* CC.* JJ.* CC.*,CDB CCP NNC CCP JJD CCT
CD.* CC.* NN.*,CDB CCP NNC
CD.* PM.* NN.* CC.* DT.* NN.* NN.* CC.* NN.* CC.* VB.* CC.* CD.* PM.* CC.* NN.* JJ.* CC.*,CDB PMS NNPA CCA DTC NNPA NNP CCP NNC CCP VBTS CCT CDB PMS CCP NNC_CCP JJD CCT
CD.*_PM.*,CDB_PMC
CC.* JJ.* CC.*,CCP JJD CCT
CD.* CC.* NN.*,CDB CCP NNC
CD.* PM.* NN.*_PM.*,CDB PMS NNPA_PMP
VB.* NN.*_PM.*,VBTS_CCP NNP_PMS
VB.* CC.* NN.* CC.* NN.* CC.* NN.* CC.*,VBTS CCB NNP CCT NNP CCB NNP CCB
NN.*_,NNPA_
DT.* NN.* LM VB.* CC.* NN.*_PM.*,DTC NNPA LM VBTS CCB NNC_PMC
CC.* NN.* CC.* CD.* NN.* CC.* CD.* DT.* NN.*_PM.*,CCT NNC CCB CDB NNC CCT CDB DTCP NNC_PMC
CC.* VB.* CC.* NN.* CC.* NN.* CC.* NN.* DT.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* NN.*_PM.*,CCP VBOF CCT NNP CCB NNP CCB NNPA DTC DTCP NNC CCT NNC CCB NNC CCB NNP_PMP
VB.* CC.* DT.* NN.* CC.* NN.* CC.* DT.* DT.* JJ.* PM.* NN.* LM VB.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* DT.* JJ.* CC.* NN.* CC.* NN.*_PM.*,VBTS CCB DTCP NNC CCB NNP CCP DTC DTCP JJD PMS NNP LM VBTF CCT NNC CCB NNC CCB NNC CCT NNPA CCA VBTR_VBOB DTC JJD CCP NNC CCT NNC_PMP
JJ.* JJ.* CC.* DT.* NN.* DT.* VB.* CC.* JJ.* CC.* NN.* CC.* CC.* JJ.* NN.* CC.* NN.*_PM.*,JJN_CCP JJD CCP DTCP NNC DTC VBAF CCT JJD CCB NNP CCA CCT JJD_CCP NNC CCB NNP_PMC
CC.* NN.*_PM.*,CCT NNP_PMP
DT.* NN.* NN.* NN.* NN.* NN.* NN.* NN.* LM VB.* PM.* NN.* CC.* DT.* JJ.* NN.* LM VB.* RB.* JJ.*,DTC NNP NNP NNP NNP NNP NNPA NNP LM VBTS PMS NNC CCP DTC JJN_CCP NNC LM VBTS RBW_CCP JJN
CD.* NN.* PM.* CD.* NN.* CD.* CC.* NN.* RB.* CC.* NN.* CC.* NN.* NN.* NN.*_PM.*,CDB NNPA PMS CDB NNPA CDB CCP NNC RBL CCT NNC CCB NNP NNC NNP_PMC
CC.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* CC.*,CCT NNC CCB NNP CCT NNP CCA VBTS CCP
CD.* CC.* NN.* CC.* NN.* CC.* NN.*_PM.*,CDB CCP NNC CCT NNC CCB NNP_PMP
RB.* DT.* NN.* NN.*_PM.*,RBR DTP NNP NNP_PMC
NN.* CC.* NN.* CC.* NN.* CC.* NN.* NN.* NN.*_PM.*,NNC CCB NNC CCB NNC CCB NNP NNC NNP_PMC
DT.* RB.* JJ.* NN.* LM RB.* VB.* CC.* VB.* VB.* CC.* VB.* CC.* NN.* PM.* NN.* CC.* VB.*_PM.*,DTC RBF JJD_CCP NNC LM RBF VBTS CCA VBN_CCP VBTS CCT VBTS CCP NNC PMS NNC CCP VBTS_PMP
DT.* NN.* CC.* FW LM VB.* CC.* NN.* CC.*,DTC NNC CCB FW LM VBTS CCT NNC CCP
CD.* CC.* NN.*_PM.*,CDB CCP NNC_PMP
RB.*,RBW_CCP
CD.* NN.* PM.* CD.* NN.* PR.* RB.* NN.* CC.* VB.* NN.* CC.*,CDB NNPA PMS CDB NNPA PRI RBI_CCP NNC CCP VBH NNC CCP
CD.* CC.* NN.* CC.* NN.* CC.* NN.* DT.* VB.* CC.* JJ.* CC.* NN.*_PM.*,CDB CCP NNC CCT NNC CCB NNP DTC VBAF CCT JJD CCB NNP_PMC
