General POS,Detailed POS
CC.* CC.* CC.* NN.* CC.* NN.* NN.* CC.* NN.* CC.* CC.* NN.* CC.* NN.* PM.*,CCT CCT CCB NNC CCB NNC NNC CCB NNP CCT CCT NNP CCA NNP PMC
JJ.* CC.* JJ.*_CC.* NN.*_CC.* NN.* DT.* VB.* CC.* PR.*_CC.* NN.* DT.* VB.* CC.* JJ.* CC.* CC.* PM.* NN.* CC.* DT.* NN.*_CC.* JJ.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* CC.* NN.* PM.* NN.* PM.*,JJCC CCT JJN_CCP NNC_CCP NNC DTC VBTS CCA PRI_CCP NNC DTC VBTS CCT JJD CCP CCR PMS NNC CCB DTCP NNC_CCP JJD CCT NNC CCB NNP CCA NNP CCB CCB NNP PMS NNP PMSC
CC.* RB.* JJ.* RB.* RB.* CC.* NN.* CC.* NN.* PM.*,CCT RBL JJD RBI RBI CCB NNC CCB NNP PMP
CC.* PR.*_CC.* NN.* PM.*,CCT PRI_CCP NNC PMC
CC.* DT.* NN.* CC.* NN.*_CC.* NN.* CC.* DT.* NN.*_CC.* JJ.* CC.* NN.* CC.* DT.* NN.* PM.*,CCB DTC NNC CCB NNC_CCP NNC CCT DTCP NNC_CCP JJD CCP NNC CCT DTCP NNP PMP
DT.* NN.* PM.* NN.* LM VB.*_CC.* RB.* CC.* NN.* CC.* NN.* PM.*,DTC NNP PMS NNP LM VBTS_CCP RBD CCP NNC CCB NNP PMC
VB.*_CC.* RB.*_CC.* NN.* DT.* VB.* CC.* JJ.* RB.* RB.* DT.* VB.* CC.* NN.* CC.* NN.* CC.* JJ.*_CC.* NN.* PM.*,VBN_CCP RBI_CCP NNC DTC VBTS CCA JJD RBI RBI DTC VBTR CCP NNC CCT NNC CCB JJN_CCP NNC PMP
CC.* NN.* PM.*,CCT NNP PMC
DT.* NN.* NN.* NN.* LM VB.* CC.* PR.*_CC.* NN.*_CC.* VB.* CC.* NN.* CC.* VB.* DT.* NN.* CC.* NN.* PM.*,DTP NNP NNP NNP LM VBTR CCB PRSP_CCP NNC_CCP VBAF CCB NNC CCT VBW DTC NNC CCB NNP PMC
DT.* NN.*_CC.* NN.* CC.* NN.* CC.* NN.* LM VB.* CC.* VB.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* JJ.*_CC.* NN.* PM.*,DTC NNP_CCP NNP CCB NNP CCB NNP LM VBTS CCP VBOF DTC NNC CCT NNP CCT NNC CCB JJD_CCP NNC PMC
CC.* CC.* PR.* PM.*,CCT CCT PRO PMC
CC.* VB.* DT.* NN.* CC.* NN.* CC.* PR.*_CC.* PM.* JJ.*_CC.* NN.* PM.* PM.*,CCA VBTS DTC NNC CCB NNP CCP PRI_CCP PMS JJD_CCP NNC PMP PMS
CC.* NN.* RB.* RB.* DT.* NN.* LM VB.*_CC.* PM.*,CCP NNC RBK RBQ DTP NNP LM VBTR_CCP PMP
DT.* NN.* LM RB.* VB.* VB.* PM.*,DTP NNP LM RBF VBS VBTR PMP
DT.* FW CC.* NN.* LM VB.* CC.* NN.* CC.* NN.* RB.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* LM VB.*_VB.* DT.* NN.* CC.* VB.* DT.* PR.*_CC.* NN.* CC.* NN.* PM.*,DTC FW CCB NNP LM VBOF CCB NNP CCT NNP RBR CCT NNC CCT NNC CCB NNP CCP VBS LM VBTR_VBRF DTP NNP CCP VBTS DTC PRSP_CCP NNC CCT NNP PMP
DT.* DT.* NN.* CC.* FW LM VB.* CC.* DT.* NN.* LM VB.* JJ.* CC.* NN.* CC.* NN.* RB.* RB.* PR.* VB.* CC.* DT.* NN.* CC.* DT.* NN.* CC.* NN.* CC.* NN.* DT.* NN.* DT.* DT.* VB.* CC.* PM.* RB.* DT.* NN.* PM.*,DTC DTCP NNC CCT FW LM VBTR CCP DTP NNP LM VBH JJD CCP NNC CCT NNC RBK RBQ PRS VBW CCB DTCP NNC CCT DTC NNC CCA NNC CCB NNC DTP NNP DTC DTCP VBS CCR PMS RBD DTP NNP PMP
DT.* NN.* DT.* NN.* NN.* CC.* VB.* DT.* NN.* NN.* LM VB.* CC.* DT.* NN.* LM VB.* CC.* PM.* FW NN.* PM.* CC.* VB.* DT.* PM.* NN.* NN.* PM.* CC.* CC.* PM.* JJ.* RB.* CD.* NN.* PM.*,DTC NNC DTP NNP NNP CCP VBTR DTP NNP NNP LM VBTS CCP DTP NNP LM VBTR CCB PMS FW NNP PMS CCT VBW DTP PMS NNP NNP PMS CCT CCR PMS JJD RBW CDB NNCA PMP
DT.* NN.* LM VB.* CC.* NN.* CC.* NN.* RB.*_CC.* PR.* LM NN.* PR.* CC.* VB.*_CC.* NN.* CC.* NN.* NN.* CC.* NN.* NN.* RB.*_CC.* CD.* NN.* NN.* NN.* PM.*,DTP NNP LM VBTS CCT NNC CCB NNC RBW_CCP PRS LM NNC PRS CCB VBTS_CCP NNC CCB NNP NNP CCB NNP NNP RBW_CCP CDB NNP NNP NNP PMP
DT.* NN.* RB.* DT.* NN.* CC.* VB.* DT.* NN.* NN.* LM VB.* CC.* CC.* DT.* NN.* LM VB.* CD.* CC.* FW CC.* FW PM.*,DTC NNC RBI DTP NNP CCP VBTR DTP NNP NNP LM VBTR CCP CCT DTP NNP LM VBH CDB CCB FW CCT FW PMC
DT.* NN.* LM VB.* RB.* CC.* JJ.*_CC.* PR.* PM.* NN.* PM.* PR.*_CC.* FW CC.* JJ.*_CC.* PR.* PM.* NN.* PR.*_CC.* NN.* CC.* NN.* CC.* NN.* NN.* NN.* CC.* NN.* PM.*,DTP NNP LM VBTS RBI CCB JJN_CCP PRI PMS NNCA PMS PRI_CCP FW CCT JJN_CCP PRI PMS NNCA PRI_CCP NNC CCB NNC CCT NNP NNP NNP CCT NNPA PMP
DT.* CD.* NN.*_CC.* NN.* CC.* JJ.* NN.* LM VB.* CC.* CD.* NN.* PM.*,DTC CDB NNC_CCP NNC CCP JJD NNP LM VBTS CCB CDB NNCA PMP
CC.* NN.* RB.* CC.* NN.*_CC.* DT.* NN.* NN.* CC.* VB.* CC.* VB.* PR.* CC.* JJ.*_CC.* NN.* NN.* CC.* NN.* CC.* CC.* NN.* CC.* NN.* PM.*,CCP NNC RBL CCT NNP_CCP DTP NNP NNP CCA VBTR CCP VBOF PRO CCT JJN_CCP NNC NNC CCT NNC CCT CCT NNC CCB NNP PMP
CC.* PM.*,CCT PMC
DT.* NN.* PM.*,DTC NNP PMC
CC.* NN.* CC.* NN.* CD.* CC.* CC.* NN.* CC.* NN.* CC.* NN.*_CC.* PR.* PM.*,CCT NNC CCB NNP CDB CCA CCT NNC CCB NNP CCB NNC_CCP PRO PMC
DT.* NN.* CC.* NN.* PM.*,DTC NNC CCB NNP PMC
CC.* VB.* CC.* NN.* PM.* JJ.*_CC.* NN.* PM.*,CCA VBAF CCB NNC PMS JJN_CCP NNC PMP
FW PM.*,FW PMC
VB.* DT.* NN.* DT.* PR.*_CC.* DT.* NN.* DT.* NN.* CC.* CC.* DT.* NN.* CC.* NN.*_CC.* NN.* CC.* VB.* CC.* PR.*_CC.* NN.*_CC.* VB.* PM.*,VBTS DTP NNP DTC PRSP_CCP DTCP NNC DTP NNP CCT CCT DTCP NNC CCB NNC_CCP NNP CCP VBAF CCT PRSP_CCP NNC_CCP VBTS PMC
CC.* NN.* CC.* NN.* PM.* NN.* CC.* JJ.* DT.* NN.* CC.* NN.* PM.* NN.* PM.* NN.* NN.* NN.* NN.* NN.* PM.*,CCT NNC CCB NNC PMS NNC CCB JJD DTC NNC CCP NNP PMS NNP PMS NNP NNP NNP NNP NNP PMC
CC.* CC.* DT.* NN.* CC.* CC.* NN.* CC.* DT.* NN.* CC.* JJ.*_CC.* NN.* PM.*,CCB CCT DTCP NNC CCA CCT NNC CCB DTCP NNC CCB JJD_CCP NNC PMP
DT.* JJ.*_JJ.*_CC.* NN.* CC.* NN.* PM.*,DTC JJCS_JJD_CCP NNC CCT NNP PMC
DT.* VB.* NN.* PM.* NN.*_CC.* NN.* CC.* NN.*_CC.* JJ.*_CC.* NN.* CC.* VB.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* PM.*,DTC VBTF NNC PMS NNC_CCP NNC CCB NNC_CCP JJD_CCP NNP CCP VBW JJD_CCP NNC CCT NNP CCB NNP PMP
DT.* NN.* LM VB.* CC.* DT.* NN.* CC.* DT.* VB.* NN.*_CC.* VB.* CC.* NN.*_CC.* NN.* CC.* VB.* CC.* DT.* JJ.*_CC.* NN.* JJ.* CC.* NN.* FW FW NN.* PM.*,DTC NNC LM VBTF CCB DTCP NNC CCB DTCP VBH NNC_CCP VBTR CCP NNC_CCP NNC CCP VBTR CCT DTCP JJD_CCP NNC JJC CCB NNP FW FW NNP PMC
JJ.* CC.* CD.* JJ.* CC.* JJ.* CC.* NN.* DT.* VB.* CC.* NN.*_CC.* PR.* PM.*,JJCC CCT CDB JJD CCA JJD CCP NNC DTC VBTF CCT NNC_CCP PRO PMC
DT.* PR.* CC.* DT.* NN.* LM VB.* RB.* PM.*,DTC PRI CCB DTCP NNC LM VBTF RBI PMC
CC.* VB.* RB.* DT.* NN.*_CC.* PR.* PM.*,CCR VBTS RBI DTC NNC_CCP PRO PMC
CC.* DT.* DT.* NN.* CC.* VB.* NN.* CC.* JJ.* CC.* NN.* CC.* NN.* PM.*,CCB DTC DTCP NNC CCP VBH NNC CCT JJD CCP NNC CCT NNC PMP
DT.* VB.* CC.* JJ.* CD.* JJ.* CC.* JJ.* JJ.* CC.* NN.* CC.* NN.* PM.*,DTC VBW CCT JJCC CDB JJD CCP JJC JJD CCB NNC CCP NNC PMP
DT.* DT.* VB.* NN.*_CC.* NN.* LM VB.* CC.* NN.*_CC.* NN.* CC.* NN.* PM.*,DTC DTCP VBH NNC_CCP NNC LM VBTF CCB NNC_CCP NNP CCA NNP PMC
CC.* DT.* VB.* LM VB.* CC.* NN.* NN.* NN.* PM.*,CCA DTC VBTF LM VBTF CCT NNP NNP NNP PMC
DT.* NN.* CC.* NN.* CC.* NN.* LM VB.* CC.* NN.* NN.* PM.*,DTC NNP CCB NNP CCT NNP LM VBOF CCB NNP NNP PMC
DT.* NN.* CC.* VB.* RB.* JJ.* CC.* CD.* PR.* RB.*_CC.* NN.*_CC.* NN.* CC.* VB.* CC.* CC.* NN.*_CC.* PR.* PR.*_CC.* NN.* CC.* DT.* VB.* PM.*,DTC NNP CCA VBOF RBL JJD CCT CDB PRI RBI_CCP NNC_CCP NNC CCA VBTS CCT CCT NNC_CCP PRO PRI_CCP NNC CCP DTC VBAF PMP
DT.* JJ.*_CC.* NN.* CC.* NN.* PM.*,DTC JJD_CCP NNC CCB NNP PMP
CC.* CC.* PR.* JJ.* CC.* VB.* DT.* DT.* NN.* PM.*,CCA CCR PRL JJD CCP VBTF DTC DTCP NNC PMP
DT.* NN.* CC.* VB.*_VB.* CC.* DT.* NN.* CC.* VB.* NN.* CC.* NN.* PM.*,DTC NNC CCP VBTR_VBAF CCT DTCP NNC CCP VBH NNC CCT NNC PMP
DT.* NN.* CC.* NN.* PM.*,DTC NNP CCB NNP PMC
CC.* JJ.*_CC.* VB.* CC.* NN.* RB.*_CC.* CD.* LM VB.* CC.* CD.* NN.* CC.* CD.* NN.* CC.* CC.* RB.* LM CC.* JJ.*_JJ.*_CC.* JJ.*_CC.* JJ.*_CC.* NN.* PM.*,CCT JJN_CCP VBTS CCT NNP RBW_CCP CDB LM VBTS CCT CDB NNC CCA CDB NNC CCA CCT RBW LM CCT JJCS_JJD_CCP JJD_CCP JJD_CCP NNC PMP
DT.* JJ.*_CC.* JJ.* CC.* NN.* CC.* NN.* LM VB.* CC.* RB.*_CC.* VB.* DT.* NN.* CC.* NN.* CC.* PR.*_CC.* JJ.* CC.* JJ.* CC.* NN.* PM.*,DTC JJD_CCP JJD CCP NNC CCB NNP LM VBTR CCP RBW_CCP VBOF DTC NNC CCB NNC CCT PRI_CCP JJD CCA JJD CCP NNC PMC
NN.* NN.* NN.* NN.* NN.* NN.* NN.* LM VB.*_VB.* CC.* CC.* DT.* NN.* CC.* NN.* CC.* FW PM.*,NNP NNP NNP NNP NNPA NNP NNPA LM VBTR_VBAF CCP CCT DTCP NNC CCT NNC CCB FW PMP
JJ.* RB.* CC.* DT.* JJ.*_CC.* VB.* PM.*,JJCC RBI CCT DTCP JJD_CCP VBTS PMP
DT.* JJ.*_CC.* NN.* CC.* PR.* LM RB.*_CC.* VB.* CC.* NN.* CC.* NN.* CC.* PR.*_CC.* NN.* PM.*,DTC JJD_CCP NNC CCP PRO LM RBD_CCP VBW CCB NNC CCB NNP CCT PRI_CCP NNC PMC
DT.* DT.* NN.* LM VB.* CC.* PR.*_CC.* NN.* CC.* VB.* CC.* NN.* NN.* PM.*,DTC DTCP NNC LM VBTS CCB PRI_CCP NNC CCP VBTS CCT NNP NNP PMC
NN.* ,NNPA 
DT.* JJ.* CC.* NN.*_CC.* NN.* CC.* CC.* PM.* JJ.* CC.* VB.* CC.* PM.* NN.* CC.* NN.* PM.* LM VB.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* JJ.* CC.* NN.* NN.* CC.* RB.* NN.* NN.* CC.* NN.* PM.*,DTC JJD CCP NNC_CCP NNC CCT CCR PMS JJD CCP VBOF CCP PMS NNP CCB NNP PMS LM VBOF CCT NNC CCB NNC CCT NNC CCT NNC JJD CCB NNP NNP CCP RBL NNP NNP CCA NNP PMC
NN.* NN.* PM.*,NNP NNP PMC
CC.* VB.*_VB.* CC.* DT.* NN.* RB.* CC.* DT.* NN.* CC.* NN.* CC.* RB.* VB.* CC.* DT.* VB.* PM.*,CCA VBTR_VBAF CCT DTCP NNC RBR CCT DTCP NNC CCA NNC CCP RBF VBW CCT DTCP VBTS PMP
NN.* CC.* VB.* CC.* NN.* CC.* NN.* PM.*,NNC CCP VBTR CCP NNP CCB NNP PMP
NN.* ,NNPA 
CC.* DT.* NN.*_CC.* NN.* NN.* NN.* CC.* CD.* PM.* NN.* JJ.*_CC.* NN.* NN.* DT.* PR.*_CC.* NN.* CC.* NN.* CC.* NN.* PM.*,CCA DTC NNP_CCP NNP NNP NNP CCP CDB PMS NNCA JJN_CCP NNC NNP DTC PRS_CCP NNC CCT NNC CCT NNP PMC
DT.* NN.* LM VB.* RB.* NN.* NN.* PM.* NN.* CC.* NN.* PM.* FW PM.* PM.*,DTC NNC LM VBTR RBL NNP NNP PMS NNC CCB NNP PMS FW PMC PMS
DT.* NN.* CC.* NN.* CC.* DT.* JJ.*_CC.* NN.* CC.* VB.* NN.* CC.* NN.* NN.* CC.* NN.* NN.* LM VB.* CC.* NN.* CC.* NN.* CC.* RB.* NN.* NN.* PM.*,DTC NNC CCB NNC CCA DTC JJN_CCP NNC CCP VBTS NNC CCT NNP NNP CCP NNP NNP LM VBTS CCT NNC CCT NNC CCP RBL NNP NNP PMC
DT.* NN.* LM VB.* NN.* CC.* FW NN.* CC.* NN.* NN.* CC.* VB.* NN.* CC.* CC.* NN.* CC.* DT.* JJ.*_CC.* JJ.* CC.* NN.* CC.* RB.* DT.* DT.* NN.* CC.* DT.* NN.*,DTC NNC LM VBH NNC CCT FW NNP CCA NNP NNP CCA VBTS NNC CCP CCB NNC CCT DTCP JJD_CCP JJD CCP NNC CCB RBI DTC DTCP NNC CCP DTP NNPA
DT.* DT.* JJ.*_CC.* NN.* LM VB.* NN.* CC.* PR.*_CC.* NN.* CC.* CC.* NN.* NN.* CC.* CC.* VB.* CC.* NN.*_CC.* JJ.* VB.* CC.* DT.* PR.*_CC.* NN.* LM VB.*_CC.* PR.* LM NN.* RB.* CC.* NN.* CC.* NN.* CC.* PR.*_CC.* VB.* PM.*,DTC DTCP JJD_CCP NNC LM VBTS NNC CCT PRSP_CCP NNC CCR CCT NNC NNC CCA CCT VBW CCB NNC_CCP JJD VBW CCP DTC PRSP_CCP NNC LM VBTR_CCP PRO LM NNC RBR CCT NNP CCB NNP CCP PRSP_CCP VBOF PMP
DT.* NN.* NN.* LM VB.* CC.* NN.* CC.* NN.* CC.* CC.* LM VB.* PM.* NN.* CC.* JJ.* CC.* DT.* VB.* PM.* NN.*_CC.* NN.* CC.* RB.* CC.* VB.* NN.* PM.*,DTC NNP NNP LM VBTR CCB NNC CCB NNC CCA CCB LM VBTS PMS NNC CCB JJN CCT DTCP VBW PMS NNC_CCP NNC CCP RBD CCP VBW NNC PMP
CC.* CC.* NN.* CC.* NN.* CC.* NN.* NN.* CC.* CC.* NN.* CC.* NN.* CC.* RB.* NN.*,CCA CCT NNC CCB NNC CCB NNP NNP CCT CCT NNP CCB NNP CCP RBL NNP
VB.* CC.* NN.*_CC.* VB.* CC.* NN.* CC.* NN.* CC.* NN.* NN.* CC.* CC.* NN.*_CC.* NN.* CC.* NN.* NN.* CC.* RB.* NN.* PM.*,VBAF CCT NNC_CCP VBTS CCT NNC CCB NNC CCB NNP NNP CCT CCT NNP_CCP NNP CCB NNP NNP CCP RBL NNP PMC
NN.* PM.*,NNPA PMP
VB.* CC.* NN.* FW NN.*,VBS CCB NNP FW NNP
NN.* ,NNPA 
CC.* NN.* CD.* NN.* CC.* NN.*_CC.* JJ.* DT.* VB.* CC.* NN.* NN.* PM.*,CCT NNP CDB NNC CCP NNC_CCP JJD DTC VBTS CCT NNP NNP PMC
DT.* NN.* NN.* CC.* NN.* CC.* NN.* FW PM.*,DTP NNP NNP CCB NNC CCB NNP FW PMC
CC.* VB.* CC.* DT.* NN.* DT.* VB.*_VB.* CC.* PR.* RB.*_CC.* NN.* CD.* PM.*,CCA VBTR CCP DTP NNP DTC VBTS_VBAF CCT PRSP RBW_CCP NNP CDB PMP
CC.* VB.* CC.* PR.* LM VB.* RB.*_CC.* NN.* CD.* VB.* CC.* RB.*_CC.* VB.* CC.* VB.* CC.* DT.* NN.* CC.* NN.* CC.* NN.* PM.*,CCA VBTR CCP PRS LM VBTS RBW_CCP NNP CDB VBW CCP RBD_CCP VBOB CCP VBAF CCT DTCP NNC CCB NNP CCB NNP PMP
NN.* NN.* LM VB.* DT.* PR.*_CC.* JJ.*_CC.* NN.* CC.* NN.*_CC.* NN.* CC.* DT.* NN.* CC.* DT.* NN.* NN.* PM.*,NNP NNP LM VBTS DTC PRSP_CCP JJD_CCP NNC CCB NNP_CCP NNP CCA DTC NNPA CCP DTP NNP NNP PMP
DT.* NN.* LM VB.* RB.* CC.* JJ.* CC.* NN.* PM.*,DTP NNP LM VBTR RBI CCB JJD CCP NNC PMC
PR.* LM VB.* CC.* VB.* VB.* CC.*,PRS LM VBTS CCB VBAF VBAF CCT
CD.* PR.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,CDB PRI NNC CCT NNC CCB NNC CCB NNC PMC
CC.* PR.* RB.* DT.* NN.* PM.* JJ.*_CC.* NN.* CC.* VB.* CC.* NN.* CC.* NN.* NN.* PM.*,CCA PRS RBI DTC NNC PMS JJD_CCP NNC CCP VBTS CCT NNC CCB NNP NNP PMP
PM.*  VB.* PR.*_CC.* VB.* CC.* PR.* DT.* NN.* CC.* NN.* CC.* DT.* NN.* PM.*,PMS  VBS PRS_CCP VBOF CCP PRP DTC NNC CCB NNP CCT DTCP NNC PMC
DT.* NN.* NN.* PM.*,DTP NNP NNP PMC
CC.* VB.* PR.* CC.* VB.* PR.* CC.* NN.* PM.* PM.*,CCA VBS PRS CCP VBAF PRP CCB NNC PMC PMS
PM.*  DT.* NN.* CC.* NN.* LM VB.* CC.* CC.* NN.* CC.* NN.* PM.* PM.*,PMS  DTC NNC CCB NNP LM VBTS CCP CCT NNC CCB NNC PMP PMS
VB.* DT.* NN.* CC.* PR.*_CC.* NN.* CC.* DT.* NN.* CC.* NN.* PM.*,VBS DTP NNP CCT PRI_CCP NNC CCT DTC NNP CCB NNP PMP
PR.* CC.* DT.* NN.* DT.* NN.* LM VB.* CC.* PR.* PM.*,PRI CCT DTCP NNC DTP NNP LM VBTS CCB PRC PMS
VB.* DT.* NN.* CC.* DT.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* LM PM.* JJ.* PM.* CC.* PR.*_CC.* NN.*_CC.* NN.* PM.*,VBTS DTP NNP CCP DTC DTCP NNC CCB NNC CCT NNP CCB NNP LM PMS JJD PMS CCT PRSP_CCP NNP_CCP NNC PMP
CC.* VB.* RB.* LM VB.* CC.* PR.* PM.*,CCA VBW RBW LM VBOF CCP PRS PMP
VB.* PR.* DT.* NN.* CC.* NN.* CC.* VB.* PR.* CC.* VB.* CC.* PR.* CC.* NN.* PM.*,VBTR PRP DTC NNC CCB NNC CCA VBTF PRP CCP VBW CCT PRSP CCT NNC PMC
CC.* NN.* DT.* NN.* CC.* VB.* CC.* NN.* CC.* NN.* JJ.* RB.*_CC.* NN.* CD.* PM.*,CCT NNC DTP NNP CCP VBAF CCT NNC CCB NNC JJD RBW_CCP NNP CDB PMC
CC.* RB.* RB.* RB.* RB.*_CC.* VB.* CC.* NN.* RB.* CC.* NN.* NN.* PM.*,CCA RBF RBI RBI RBD_CCP VBTS CCB NNC RBL CCT NNPA NNP PMP
VB.* DT.* NN.* CC.* PR.*_CC.* NN.* CC.* DT.* NN.* CC.* NN.* PM.*,VBS DTP NNP CCT PRSP_CCP NNC CCT DTC NNP CCT NNP PMP
DT.* NN.*_CC.* NN.* CC.* DT.* NN.* NN.* LM RB.* CC.* NN.* DT.* NN.* CC.* DT.* DT.* NN.* CC.* PR.* LM VB.* CC.* JJ.* CC.* VB.* RB.*_CC.* NN.* CC.* PR.* PM.*,DTC NNP_CCP NNP CCA DTP NNP NNP LM RBT CCP NNC DTC NNC CCP DTC DTCP NNC CCP PRO LM VBTF CCB JJD CCA VBN RBI_CCP NNC CCR PRI PMC
VB.* DT.* NN.* CC.* PR.*_CC.* NN.* PR.* CC.* NN.* NN.* PM.*,VBS DTP NNP CCT PRI_CCP NNC PRS CCT NNPA NNP PMP
RB.* DT.* NN.* PR.* LM VB.* DT.* NN.* RB.*_CC.* NN.* CD.* RB.* CC.* VB.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,RBR DTP NNP PRS LM VBTS DTP NNP RBW_CCP NNP CDB RBD CCP VBAF CCT NNC CCB NNP CCB NNP PMC
DT.* NN.* NN.* CC.* NN.* VB.* CC.* NN.*_CC.* NN.* LM VB.* CC.* DT.* NN.* LM RB.* VB.* CC.* VB.* PR.* CC.* PR.*_CC.* NN.* PM.*,DTP NNP NNP CCP NNC VBTR CCT NNP_CCP NNP LM VBTR CCP DTP NNP LM RBF VBTS CCR VBAF PRS CCT PRSP_CCP NNC PMP
DT.* DT.* NN.* CC.* VB.* CC.* NN.*_CC.* NN.* CC.* DT.* NN.* NN.* LM RB.* CC.* VB.* CC.* NN.* NN.* NN.* NN.* PM.*,DTC DTCP NNC CCP VBTR CCT NNP_CCP NNP CCA DTP NNP NNP LM RBF CCP VBTR CCT NNP NNP NNP NNP PMC
CC.* PM.* VB.* CC.* DT.* PR.*_CC.* NN.* LM PR.*_CC.* NN.* CC.* NN.* CC.* NN.* CC.* PR.*_CC.* JJ.*_CC.* NN.* PM.* PM.*,CCA PMS VBTR CCP DTC PRSP_CCP NNC LM PRI_CCP NNC CCB NNC CCP NNC CCT PRSP_CCP JJD_CCP NNC PMP PMS
VB.* PR.* CC.* DT.* NN.* CC.* NN.* LM VB.* CC.* PR.*_CC.* PM.* NN.* PM.* PM.*,VBTS PRS CCP DTC NNP CCB NNP LM VBTR CCB PRI_CCP PMS NNC PMS PMC
CC.* JJ.* CC.* PR.*_CC.* VB.*_CC.* NN.* CC.* NN.* PM.*,CCP JJD CCT PRSP_CCP VBTS_CCP NNC CCT NNC PMP
DT.* NN.* RB.* CC.* NN.* CC.* NN.* PM.*,DTCP NNC RBL CCT NNC CCB NNP PMC
VB.* DT.* NN.* CC.* DT.* PR.*_CC.* NN.* CC.* NN.* LM VB.* NN.* CC.* RB.* RB.* PR.* PM.* VB.* PM.*,VBTS DTP NNP CCP DTC PRSP_CCP NNC CCT NNC LM VBOF NNC CCT RBK RBQ PRS PMS VBOF PMC
VB.* PR.* CC.* RB.* VB.* DT.* NN.* PR.* CC.* NN.* CC.* NN.* PM.*,VBTS PRS CCP RBW VBW DTC NNC PRS CCT NNP CCB NNP PMC
CC.* NN.*_CC.* NN.* NN.* CC.* CC.* NN.* CC.* NN.* CC.* NN.* NN.* PM.*,CCT NNC_CCP NNP NNP CCA CCT NNC CCB NNC CCB NNP NNP PMP
VB.* PR.* DT.* NN.* CC.* VB.* PR.*_CC.* VB.* CC.* PR.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* PR.* CC.* DT.* PR.* CC.* NN.* CC.* NN.* LM RB.*_CC.* VB.* CC.* DT.* NN.* LM PM.* JJ.* CC.* NN.* CC.* NN.* PM.* PM.*,VBTS PRS DTP NNP CCR VBS PRS_CCP VBAF CCP PRS CCT NNC CCB NNC CCT NNP CCT VBTS PRS CCP DTC PRI CCB NNC CCB NNC LM RBD_CCP VBAF CCA DTC NNP LM PMS JJD CCP NNC CCB NNC PMP PMS
DT.* NN.*_CC.* VB.* CC.* NN.* JJ.* CC.* NN.*,DTC NNC_CCP VBTS CCT NNC JJD CCT NNP
VB.*_VB.* CC.* VB.*_CC.* NN.* PM.* DT.* PR.* PM.*,VBTR_VBRF CCA VBOF_CCP NNC PMS DTC PRI PMC
NN.* ,NNPA 
DT.* NN.* LM VB.* CC.* DT.* VB.* DT.* NN.* CC.* CC.* NN.*_CC.* NN.* LM VB.* CC.* JJ.* PM.*,DTC NNC LM VBTR CCP DTC VBTS DTP NNP CCA CCB NNP_CCP NNP LM VBAF CCT JJD PMC
VB.* RB.* DT.* NN.* NN.* DT.* NN.* NN.* NN.* CC.* NN.* NN.* CC.* NN.* PM.* NN.* JJ.*_CC.* NN.* NN.* NN.* CC.* VB.* RB.*_CC.* JJ.* PM.* CD.* NN.*_CC.* JJ.* NN.* CC.* DT.* JJ.*_CC.* NN.* NN.* CC.* DT.* NN.* NN.* PM.*,VBTS RBI DTP NNP NNP DTC NNP NNP NNP CCB NNP NNP CCP NNP PMS NNCA JJN_CCP NNC NNP NNPA CCP VBS RBI_CCP JJN PMS CDB NNC_CCP JJD NNPA CCA DTC JJD_CCP NNC NNC CCP DTP NNP NNP PMP
DT.* NN.* DT.* NN.* LM VB.* CC.* CC.* JJ.* CC.* PR.* DT.* PM.*,DTC NNC DTP NNP LM VBTR CCP CCT JJD CCT PRSP DTC PMC
DT.* NN.* LM VB.* CC.* DT.* NN.* CC.* NN.* LM VB.* PM.* JJ.* CC.* NN.*_CC.* JJ.* CC.* JJ.*_CC.* NN.* PM.* CC.* VB.* CC.* NN.* CC.* JJ.* PM.* CD.* NN.*_CC.* JJ.* CC.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,DTC NNC LM VBTR CCP DTC NNP CCB NNP LM VBH PMS JJD CCP NNC_CCP JJD CCA JJD_CCP NNC PMS CCP VBTS CCT NNC CCB JJN PMS CDB NNC_CCP JJD CCA DTC NNC CCB NNC CCT NNC CCB NNC PMP
RB.* CC.* NN.* DT.* NN.* PM.*,RBR CCT NNC DTP NNP PMC
VB.* DT.* NN.* CC.* NN.* NN.* CC.* DT.* NN.* CC.* VB.* DT.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* NN.* CC.* DT.* NN.* CC.* PM.* VB.* CC.* NN.* PM.* PM.*,VBTS DTP NNP CCT NNC NNC CCP DTP NNP CCP VBOF DTC JJD_CCP NNC CCB NNP CCB NNP CCT VBW NNC CCB DTCP NNC CCB PMS VBW CCB NNC PMC PMS
